製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,,
計測時ID ,12,,,,,
計測開始時刻 ,00/00/00 00:08 ,,,,,
サンプリング周波数 ,1000,,,,,
シーケンス数 ,20000,,,,,
PGAゲイン ,x12 ,,,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,,,
コメント , ,,,,,
ファイル保存形式, 演算データ,,,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z ,,
16836,0.0647,0.7519,0.1221,-1.176,,0.0647
16837,0.1433,0.7647,0.135,-1.2017,,0.1433
16838,0.1852,0.7776,0.135,-1.1889,,0.1852
16839,0.1588,0.7647,0.1221,-1.2017,,0.1588
16840,0.1151,0.7776,0.1221,-1.2146,,0.1151
16841,0.0543,0.7647,0.1221,-1.2017,,0.0543
16842,-0.0806,0.7776,0.1092,-1.2017,,0.0806
16843,-0.0731,0.829,0.1092,-1.2274,,0.0731
16844,-0.0379,0.7904,0.0964,-1.2274,,0.0379
16845,-0.0191,0.7904,0.1092,-1.2403,,0.0191
16846,-0.0379,0.8161,0.1092,-1.2403,,0.0379
16847,-0.0684,0.8033,0.0964,-1.2788,,0.0684
16848,-0.0489,0.8161,0.0964,-1.2531,,0.0489
16849,-0.0269,0.8161,0.0835,-1.2917,,0.0269
16850,0.0021,0.8161,0.1092,-1.3045,,0.0021
16851,0.0858,0.829,0.0964,-1.2917,,0.0858
16852,0.1089,0.8418,0.0964,-1.2917,,0.1089
16853,0.0548,0.8418,0.0964,-1.3302,,0.0548
16854,0.0284,0.8547,0.0835,-1.3431,,0.0284
16855,0.0369,0.8676,0.0578,-1.3302,,0.0369
16856,0.0284,0.8418,0.0707,-1.3045,,0.0284
16857,-0.0437,0.8418,0.0707,-1.3302,,0.0437
16858,-0.0727,0.8547,0.0707,-1.3302,,0.0727
16859,-0.0686,0.8676,0.0578,-1.3431,,0.0686
16860,-0.0587,0.8804,0.0578,-1.356,,0.0587
16861,-0.0482,0.8933,0.0578,-1.356,,0.0482
16862,-0.0625,0.9061,0.0578,-1.3817,,0.0625
16863,-0.0944,0.919,0.0578,-1.3688,,0.0944
16864,-0.0851,0.9061,0.0578,-1.3688,,0.0851
16865,-0.0547,0.9318,0.0578,-1.3302,,0.0547
16866,-0.0486,0.9318,0.0578,-1.3302,,0.0486
16867,0.0334,0.9318,0.0578,-1.3431,,0.0334
16868,0.1327,0.9318,0.0578,-1.3431,,0.1327
16869,0.2224,0.9447,0.0707,-1.356,,0.2224
16870,0.3541,0.9318,0.0578,-1.356,,0.3541
16871,0.388,0.9318,0.045,-1.3431,,0.388
16872,0.3259,0.9575,0.0578,-1.3174,,0.3259
16873,0.1438,0.9447,0.0578,-1.356,,0.1438
16874,0.0554,0.9447,0.0578,-1.356,,0.0554
16875,0.0558,0.9447,0.0578,-1.3174,,0.0558
16876,0.0028,0.9447,0.045,-1.3431,,0.0028
16877,-0.0329,0.9447,0.0578,-1.3431,,0.0329
16878,-0.0231,0.9447,0.0578,-1.3174,,0.0231
16879,-0.0876,0.9575,0.0578,-1.3431,,0.0876
16880,-0.0954,0.9318,0.045,-1.3302,,0.0954
16881,-0.0965,0.9447,0.0578,-1.3431,,0.0965
16882,-0.0478,0.9318,0.0578,-1.3174,,0.0478
16883,-0.0255,0.9318,0.0707,-1.3302,,0.0255
16884,-0.0372,0.9061,0.0707,-1.3431,,0.0372
16885,-0.031,0.9061,0.0707,-1.3431,,0.031
16886,0.023,0.9061,0.0578,-1.3302,,0.023
16887,0.0222,0.9061,0.0707,-1.3431,,0.0222
16888,0.0138,0.9447,0.0707,-1.3431,,0.0138
16889,-0.0082,0.8804,0.0707,-1.3431,,0.0082
16890,-0.0902,0.8933,0.0835,-1.3431,,0.0902
16891,-0.0656,0.8933,0.0835,-1.3431,,0.0656
16892,-0.0525,0.8933,0.0835,-1.3431,,0.0525
16893,-0.0023,0.8676,0.0964,-1.3431,,0.0023
16894,0.0292,0.8804,0.0964,-1.3431,,0.0292
16895,0.1408,0.8933,0.0835,-1.3302,,0.1408
16896,0.2134,0.8933,0.0964,-1.3431,,0.2134
16897,0.2435,0.8804,0.0964,-1.3174,,0.2435
16898,0.1074,0.8804,0.1092,-1.2917,,0.1074
16899,-0.0387,0.8676,0.1092,-1.3302,,0.0387
16900,-0.0218,0.8547,0.1092,-1.3045,,0.0218
16901,-0.0583,0.8547,0.1092,-1.3174,,0.0583
16902,-0.0873,0.8676,0.1092,-1.3045,,0.0873
16903,-0.0504,0.8933,0.0964,-1.3174,,0.0504
16904,-0.0369,0.8804,0.1092,-1.3302,,0.0369
16905,-0.0675,0.8676,0.1092,-1.3045,,0.0675
16906,-0.0877,0.8547,0.1092,-1.3174,,0.0877
16907,-0.057,0.8418,0.0964,-1.3045,,0.057
16908,-0.0541,0.8418,0.1092,-1.2917,,0.0541
16909,-0.0688,0.8547,0.1092,-1.3045,,0.0688
16910,-0.0153,0.8418,0.0964,-1.2917,,0.0153
16911,-0.0048,0.8161,0.1092,-1.2917,,0.0048
16912,0.1768,0.8161,0.1221,-1.2788,,0.1768
16913,0.2585,0.8161,0.1092,-1.2917,,0.2585
16914,0.2588,0.7904,0.1221,-1.2531,,0.2588
16915,0.2282,0.8033,0.1092,-1.2917,,0.2282
16916,0.1148,0.7776,0.1092,-1.266,,0.1148
16917,0.024,0.7776,0.1092,-1.2788,,0.024
16918,-0.0126,0.7904,0.1092,-1.266,,0.0126
16919,-0.0478,0.7647,0.0964,-1.2788,,0.0478
16920,-0.0867,0.7519,0.1092,-1.2531,,0.0867
16921,-0.1002,0.7519,0.1092,-1.2531,,0.1002
16922,-0.1082,0.739,0.1092,-1.2531,,0.1082
16923,-0.076,0.739,0.0964,-1.2531,,0.076
16924,-0.0607,0.7262,0.0964,-1.2531,,0.0607
16925,0.0002,0.739,0.1092,-1.2274,,0.0002
16926,-0.0361,0.7133,0.1092,-1.2531,,0.0361
16927,-0.0993,0.7133,0.1092,-1.2403,,0.0993
16928,-0.1206,0.739,0.1092,-1.2403,,0.1206
16929,-0.086,0.7133,0.1221,-1.266,,0.086
16930,-0.0642,0.7133,0.1221,-1.2403,,0.0642
16931,-0.0466,0.7133,0.135,-1.2531,,0.0466
16932,-0.0302,0.7133,0.1221,-1.2146,,0.0302
16933,0.0186,0.7005,0.1221,-1.2403,,0.0186
16934,0.0224,0.7005,0.135,-1.2403,,0.0224
16935,0.0222,0.7005,0.1221,-1.2403,,0.0222
16936,-0.0702,0.6876,0.1221,-1.2531,,0.0702
16937,-0.0722,0.6876,0.135,-1.2403,,0.0722
16938,-0.0796,0.7005,0.1221,-1.2274,,0.0796
16939,-0.0085,0.6876,0.1092,-1.2531,,0.0085
16940,0.0855,0.6876,0.1221,-1.2403,,0.0855
16941,0.137,0.7005,0.1221,-1.266,,0.137
16942,0.0928,0.6876,0.1092,-1.2788,,0.0928
16943,0.1085,0.7005,0.1221,-1.2531,,0.1085
16944,0.1544,0.7005,0.1221,-1.2531,,0.1544
16945,0.1741,0.6876,0.135,-1.2788,,0.1741
16946,0.1291,0.7005,0.135,-1.2788,,0.1291
16947,0.0313,0.7005,0.135,-1.266,,0.0313
16948,-0.0144,0.7005,0.1221,-1.3045,,0.0144
16949,0.1306,0.7005,0.135,-1.2917,,0.1306
16950,0.1998,0.6876,0.135,-1.2917,,0.1998
16951,0.2063,0.6876,0.135,-1.3174,,0.2063
16952,0.2845,0.6748,0.135,-1.3174,,0.2845
16953,0.2597,0.6619,0.1478,-1.3302,,0.2597
16954,0.2114,0.6619,0.135,-1.3302,,0.2114
16955,0.0891,0.6619,0.135,-1.3431,,0.0891
16956,-0.0254,0.6748,0.135,-1.3431,,0.0254
16957,-0.2821,0.6619,0.1221,-1.356,,0.2821
16958,-0.3312,0.7005,0.135,-1.3431,,0.3312
16959,-0.2163,0.6619,0.135,-1.3688,,0.2163
16960,-0.2233,0.6491,0.1478,-1.3302,,0.2233
16961,-0.2334,0.6362,0.135,-1.356,,0.2334
16962,-0.1928,0.6491,0.135,-1.3431,,0.1928
16963,-0.1382,0.6362,0.135,-1.3431,,0.1382
16964,-0.0738,0.6362,0.135,-1.3431,,0.0738
16965,-0.0672,0.6234,0.135,-1.3431,,0.0672
16966,0.0757,0.6105,0.135,-1.3302,,0.0757
16967,0.2331,0.5719,0.135,-1.3174,,0.2331
16968,0.3103,0.5719,0.135,-1.3174,,0.3103
16969,0.1708,0.5334,0.1478,-1.3045,,0.1708
16970,0.047,0.4948,0.135,-1.2917,,0.047
16971,0.0152,0.5077,0.135,-1.3045,,0.0152
16972,-0.0169,0.5077,0.1092,-1.2531,,0.0169
16973,-0.0384,0.5848,0.0964,-1.2788,,0.0384
16974,-0.0148,0.6362,0.0835,-1.266,,0.0148
16975,-0.1345,0.6491,0.1092,-1.2403,,0.1345
16976,-0.2813,0.6619,0.1092,-1.266,,0.2813
16977,-0.2616,0.6619,0.135,-1.266,,0.2616
16978,-0.2142,0.6491,0.135,-1.2788,,0.2142
16979,-0.1224,0.6491,0.1478,-1.2917,,0.1224
16980,0.1321,0.6362,0.1478,-1.2788,,0.1321
16981,0.2566,0.6362,0.1478,-1.266,,0.2566
16982,0.2064,0.6234,0.1478,-1.2531,,0.2064
16983,0.213,0.6234,0.135,-1.2788,,0.213
16984,0.1786,0.6105,0.1478,-1.2403,,0.1786
16985,0.1115,0.6234,0.135,-1.2403,,0.1115
16986,0.1945,0.6234,0.135,-1.2403,,0.1945
16987,0.2942,0.6105,0.135,-1.266,,0.2942
16988,0.1739,0.6234,0.1221,-1.266,,0.1739
16989,0.0445,0.6362,0.135,-1.266,,0.0445
16990,0.0063,0.6105,0.1221,-1.2531,,0.0063
16991,-0.0189,0.6105,0.1221,-1.2788,,0.0189
16992,-0.0049,0.6234,0.135,-1.3045,,0.0049
16993,0.0609,0.5976,0.1092,-1.3302,,0.0609
16994,0.1027,0.6105,0.1092,-1.356,,0.1027
16995,-0.0419,0.6234,0.1221,-1.356,,0.0419
16996,-0.117,0.6362,0.1221,-1.3817,,0.117
16997,-0.1742,0.6362,0.1221,-1.3945,,0.1742
16998,-0.1451,0.6234,0.1221,-1.4202,,0.1451
16999,-0.1003,0.6362,0.1221,-1.4074,,0.1003
17000,-0.0302,0.6491,0.1221,-1.4459,,0.0302
17001,0.0834,0.6491,0.1221,-1.4588,,0.0834
17002,0.151,0.6491,0.1221,-1.4588,,0.151
17003,0.049,0.6876,0.1221,-1.4845,,0.049
17004,0.001,0.6619,0.1221,-1.4973,,0.001
17005,0.0314,0.6619,0.1221,-1.4716,,0.0314
17006,-0.1038,0.6619,0.135,-1.4845,,0.1038
17007,-0.1946,0.6619,0.1221,-1.4973,,0.1946
17008,-0.3185,0.6491,0.135,-1.4716,,0.3185
17009,-0.6201,0.6619,0.135,-1.4973,,0.6201
17010,-0.7399,0.6619,0.1221,-1.4973,,0.7399
17011,-0.671,0.6876,0.135,-1.4588,,0.671
17012,-0.4664,0.6876,0.135,-1.4845,,0.4664
17013,-0.2211,0.7262,0.135,-1.4973,,0.2211
17014,-0.1559,0.6876,0.1221,-1.4588,,0.1559
17015,-0.1568,0.6876,0.135,-1.4588,,0.1568
17016,-0.3066,0.7005,0.135,-1.4973,,0.3066
17017,-0.276,0.7133,0.135,-1.4588,,0.276
17018,0.3371,0.7133,0.135,-1.4459,,0.3371
17019,1.3183,0.7133,0.135,-1.4459,,1.3183
17020,1.5266,0.7133,0.1478,-1.4202,,1.5266
17021,1.067,0.739,0.1478,-1.4202,,1.067
17022,0.6401,0.7262,0.135,-1.3945,,0.6401
17023,0.5924,0.739,0.1478,-1.4202,,0.5924
17024,0.433,0.7519,0.135,-1.4202,,0.433
17025,0.1678,0.7519,0.1221,-1.4331,,0.1678
17026,0.0324,0.7519,0.1221,-1.4459,,0.0324
17027,-0.0352,0.739,0.1221,-1.4588,,0.0352
17028,-0.0979,0.7776,0.1221,-1.4331,,0.0979
17029,-0.2386,0.7519,0.1221,-1.4588,,0.2386
17030,-0.3952,0.7519,0.135,-1.4973,,0.3952
17031,-0.5063,0.7776,0.135,-1.4588,,0.5063
17032,-0.6005,0.7776,0.135,-1.5102,,0.6005
17033,-0.5916,0.7776,0.135,-1.4845,,0.5916
17034,-0.2879,0.7647,0.1221,-1.5102,,0.2879
17035,-0.0964,0.7776,0.135,-1.4973,,0.0964
17036,-0.2814,0.7776,0.135,-1.4588,,0.2814
17037,-0.3536,0.7647,0.1478,-1.4588,,0.3536
17038,-0.2661,0.7647,0.1607,-1.4459,,0.2661
17039,0.2613,0.7519,0.1607,-1.4588,,0.2613
17040,0.634,0.739,0.1607,-1.4331,,0.634
17041,0.7198,0.739,0.135,-1.4331,,0.7198
17042,0.5817,0.7262,0.1478,-1.4331,,0.5817
17043,0.1157,0.7519,0.1478,-1.4202,,0.1157
17044,-0.1132,0.7133,0.1478,-1.4202,,0.1132
17045,-0.2405,0.7005,0.1478,-1.4331,,0.2405
17046,-0.2993,0.6876,0.1478,-1.4074,,0.2993
17047,-0.2305,0.6748,0.135,-1.4202,,0.2305
17048,-0.3726,0.6876,0.1478,-1.4459,,0.3726
17049,-0.3781,0.6876,0.1478,-1.4202,,0.3781
17050,-0.0174,0.6876,0.1607,-1.4331,,0.0174
17051,0.488,0.6748,0.1478,-1.4331,,0.488
17052,0.9977,0.6619,0.1478,-1.4074,,0.9977
17053,0.8715,0.6748,0.1478,-1.4074,,0.8715
17054,0.559,0.6619,0.1607,-1.4074,,0.559
17055,0.3583,0.6619,0.1607,-1.4074,,0.3583
17056,0.2205,0.6491,0.1607,-1.4074,,0.2205
17057,0.0976,0.6362,0.1478,-1.4074,,0.0976
17058,-0.1493,0.6619,0.1478,-1.3945,,0.1493
17059,-0.4234,0.6748,0.135,-1.4074,,0.4234
17060,-0.4521,0.6362,0.1221,-1.4074,,0.4521
17061,-0.521,0.6234,0.1478,-1.3945,,0.521
17062,-0.5031,0.6362,0.1478,-1.4074,,0.5031
17063,-0.376,0.6234,0.1478,-1.4074,,0.376
17064,-0.2575,0.6105,0.1478,-1.3817,,0.2575
17065,-0.2458,0.6362,0.1607,-1.4074,,0.2458
17066,-0.2182,0.6105,0.1478,-1.4074,,0.2182
17067,0.1149,0.6234,0.1607,-1.3817,,0.1149
17068,0.3762,0.6105,0.1607,-1.3688,,0.3762
17069,0.5419,0.5976,0.1735,-1.3817,,0.5419
17070,0.3885,0.6105,0.1607,-1.3817,,0.3885
17071,0.2206,0.6105,0.1478,-1.3945,,0.2206
17072,0.0845,0.5976,0.1607,-1.356,,0.0845
17073,0.0306,0.5976,0.1607,-1.3945,,0.0306
17074,0.01,0.5976,0.1607,-1.3817,,0.01
17075,-0.1528,0.5719,0.1478,-1.4074,,0.1528
17076,-0.1576,0.5719,0.1607,-1.3817,,0.1576
17077,-0.1258,0.5591,0.1607,-1.3817,,0.1258
17078,-0.055,0.5462,0.135,-1.3945,,0.055
17079,-0.2263,0.5719,0.135,-1.3945,,0.2263
17080,-0.4174,0.5719,0.135,-1.4202,,0.4174
17081,-0.3283,0.5591,0.1221,-1.3945,,0.3283
17082,-0.433,0.5591,0.135,-1.4202,,0.433
17083,-0.3683,0.5591,0.1478,-1.3945,,0.3683
17084,-0.2177,0.5462,0.135,-1.4202,,0.2177
17085,-0.3337,0.5591,0.1478,-1.4202,,0.3337
17086,-0.2786,0.5462,0.135,-1.4459,,0.2786
17087,0.1381,0.5591,0.1221,-1.4331,,0.1381
17088,0.3906,0.5848,0.135,-1.4331,,0.3906
17089,0.2636,0.5591,0.135,-1.4331,,0.2636
17090,0.7422,0.5462,0.1478,-1.4331,,0.7422
17091,1.0041,0.5205,0.1607,-1.4202,,1.0041
17092,0.7137,0.5334,0.1478,-1.4202,,0.7137
17093,0.6681,0.5205,0.1478,-1.4202,,0.6681
17094,0.6823,0.5205,0.1478,-1.4202,,0.6823
17095,0.3309,0.5334,0.1607,-1.4074,,0.3309
17096,0.1827,0.5077,0.1607,-1.3945,,0.1827
17097,0.1464,0.5077,0.1478,-1.3945,,0.1464
17098,0.0467,0.4948,0.1735,-1.3817,,0.0467
17099,-0.0189,0.5077,0.1735,-1.4074,,0.0189
17100,-0.0448,0.482,0.1864,-1.4074,,0.0448
17101,-0.042,0.4948,0.1864,-1.4202,,0.042
17102,-0.0321,0.4948,0.2121,-1.4202,,0.0321
17103,-0.029,0.4948,0.1992,-1.4202,,0.029
17104,-0.0269,0.4691,0.2121,-1.4588,,0.0269
17105,-0.0305,0.4563,0.2506,-1.4588,,0.0305
17106,-0.0961,0.4306,0.2506,-1.4588,,0.0961
17107,-0.1547,0.4434,0.2635,-1.4845,,0.1547
17108,-0.192,0.4306,0.2635,-1.4845,,0.192
17109,-0.166,0.4177,0.2892,-1.4973,,0.166
17110,-0.1145,0.4177,0.2892,-1.4716,,0.1145
17111,-0.0726,0.4177,0.302,-1.4845,,0.0726
17112,-0.0453,0.4049,0.302,-1.5359,,0.0453
17113,0.0221,0.4306,0.302,-1.4973,,0.0221
17114,0.17,0.392,0.302,-1.5102,,0.17
17115,0.1668,0.392,0.3149,-1.4973,,0.1668
17116,0.1109,0.4049,0.3149,-1.4973,,0.1109
17117,-0.0207,0.3792,0.3149,-1.4973,,0.0207
17118,-0.0749,0.392,0.3149,-1.5102,,0.0749
17119,-0.1244,0.392,0.3277,-1.4845,,0.1244
17120,-0.0768,0.4049,0.3149,-1.523,,0.0768
17121,-0.0905,0.4049,0.3406,-1.523,,0.0905
17122,0.0656,0.392,0.3277,-1.5102,,0.0656
17123,0.1822,0.3792,0.3277,-1.5102,,0.1822
17124,0.0448,0.4177,0.3277,-1.5359,,0.0448
17125,-0.0212,0.4177,0.3277,-1.4973,,0.0212
17126,0.0226,0.4177,0.3277,-1.523,,0.0226
17127,-0.0339,0.4177,0.3277,-1.5102,,0.0339
17128,-0.012,0.4563,0.3406,-1.5102,,0.012
17129,0.0525,0.4434,0.3149,-1.4845,,0.0525
17130,-0.0012,0.4434,0.3277,-1.5102,,0.0012
17131,-0.024,0.4563,0.3277,-1.523,,0.024
17132,0.004,0.4691,0.3277,-1.523,,0.004
17133,-0.0024,0.482,0.302,-1.5102,,0.0024
17134,0.0298,0.4948,0.3149,-1.5487,,0.0298
17135,0.0305,0.4948,0.2892,-1.5487,,0.0305
17136,0.0489,0.4948,0.302,-1.5616,,0.0489
17137,0.0529,0.4948,0.2892,-1.5873,,0.0529
17138,0.0486,0.4691,0.2763,-1.5873,,0.0486
17139,0.0412,0.482,0.2763,-1.613,,0.0412
17140,0.049,0.482,0.2506,-1.6259,,0.049
17141,0.0706,0.482,0.2635,-1.6387,,0.0706
17142,0.0896,0.4691,0.2378,-1.6387,,0.0896
17143,0.1088,0.4691,0.2378,-1.6516,,0.1088
17144,0.1524,0.4434,0.2378,-1.6387,,0.1524
17145,0.1686,0.4306,0.2378,-1.6644,,0.1686
17146,0.1302,0.4177,0.2378,-1.6644,,0.1302
17147,0.1314,0.3792,0.2378,-1.6516,,0.1314
17148,0.102,0.3663,0.2121,-1.6644,,0.102
17149,0.0223,0.3406,0.2121,-1.6773,,0.0223
17150,-0.1116,0.3277,0.1992,-1.6901,,0.1116
17151,-0.1808,0.302,0.2121,-1.6773,,0.1808
17152,-0.206,0.2763,0.1864,-1.6516,,0.206
17153,-0.1338,0.2506,0.1992,-1.6516,,0.1338
17154,-0.0734,0.2249,0.1864,-1.613,,0.0734
17155,-0.0281,0.1992,0.2121,-1.6259,,0.0281
17156,0.0078,0.1864,0.1992,-1.613,,0.0078
17157,0.0319,0.1864,0.1992,-1.6259,,0.0319
17158,0.0136,0.1735,0.2121,-1.5744,,0.0136
17159,0.0576,0.135,0.1864,-1.5873,,0.0576
17160,0.1381,0.1092,0.2121,-1.5744,,0.1381
17161,0.3218,0.0964,0.2121,-1.523,,0.3218
17162,0.3358,0.0964,0.2378,-1.5359,,0.3358
17163,0.3379,0.0707,0.2249,-1.5359,,0.3379
17164,0.2664,0.0578,0.2249,-1.523,,0.2664
17165,0.1653,0.0578,0.2249,-1.523,,0.1653
17166,-0.0519,0.045,0.2249,-1.4845,,0.0519
17167,-0.2714,0.045,0.2249,-1.4973,,0.2714
17168,-0.1789,0.0321,0.2506,-1.4973,,0.1789
17169,-0.1482,0.045,0.2378,-1.4973,,0.1482
17170,-0.1819,0.0321,0.2249,-1.5102,,0.1819
17171,-0.1845,0.045,0.2378,-1.5102,,0.1845
17172,-0.1381,0.0578,0.2378,-1.523,,0.1381
17173,-0.2508,0.0835,0.2249,-1.5102,,0.2508
17174,-0.281,0.0835,0.2249,-1.4973,,0.281
17175,-0.2035,0.0964,0.2249,-1.5102,,0.2035
17176,-0.1838,0.1092,0.2378,-1.523,,0.1838
17177,-0.1395,0.1092,0.2506,-1.523,,0.1395
17178,-0.0109,0.135,0.2249,-1.5359,,0.0109
17179,0.0208,0.135,0.2249,-1.523,,0.0208
17180,0.2735,0.1607,0.2249,-1.5359,,0.2735
17181,0.3217,0.1735,0.2249,-1.5487,,0.3217
17182,0.3487,0.1735,0.2121,-1.5487,,0.3487
17183,0.2319,0.1992,0.2249,-1.5616,,0.2319
17184,0.0489,0.1992,0.2249,-1.5487,,0.0489
17185,0.0166,0.2121,0.2121,-1.5487,,0.0166
17186,0.0532,0.2249,0.2121,-1.5744,,0.0532
17187,0.0565,0.2378,0.1992,-1.5616,,0.0565
17188,0.0995,0.2635,0.1864,-1.5616,,0.0995
17189,0.2002,0.2635,0.1992,-1.5744,,0.2002
17190,0.1962,0.2763,0.1992,-1.5744,,0.1962
17191,0.1295,0.2892,0.1864,-1.5616,,0.1295
17192,0.0984,0.302,0.1992,-1.5616,,0.0984
17193,0.057,0.302,0.1735,-1.5744,,0.057
17194,0.0477,0.3149,0.1864,-1.5744,,0.0477
17195,0.0349,0.3277,0.1864,-1.5359,,0.0349
17196,0.0201,0.3406,0.1735,-1.5744,,0.0201
17197,0.0324,0.3406,0.1735,-1.5744,,0.0324
17198,0.0236,0.3534,0.1735,-1.5744,,0.0236
17199,0.0254,0.3663,0.1735,-1.5744,,0.0254
17200,0.0561,0.3534,0.1735,-1.5616,,0.0561
17201,0.1055,0.3663,0.1864,-1.5616,,0.1055
17202,0.1272,0.3663,0.1735,-1.5487,,0.1272
17203,0.1231,0.3792,0.1735,-1.5873,,0.1231
17204,0.1083,0.3792,0.1864,-1.5359,,0.1083
17205,0.0618,0.392,0.1864,-1.5487,,0.0618
17206,-0.1074,0.392,0.1992,-1.5744,,0.1074
17207,-0.1074,0.4049,0.2121,-1.5487,,0.1074
17208,-0.0998,0.4049,0.2249,-1.5359,,0.0998
17209,-0.1251,0.4049,0.2378,-1.5616,,0.1251
17210,-0.109,0.4049,0.2378,-1.5487,,0.109
17211,-0.0872,0.4177,0.2378,-1.5359,,0.0872
17212,-0.0954,0.4177,0.2249,-1.5359,,0.0954
17213,-0.0874,0.4563,0.2378,-1.5359,,0.0874
17214,-0.0241,0.4306,0.2378,-1.5359,,0.0241
17215,0.0075,0.4306,0.2506,-1.5359,,0.0075
17216,0.0702,0.4177,0.2506,-1.4973,,0.0702
17217,0.0748,0.4177,0.2506,-1.523,,0.0748
17218,0.0871,0.4306,0.2378,-1.4973,,0.0871
17219,0.0678,0.4306,0.2378,-1.5102,,0.0678
17220,0.0226,0.4434,0.2249,-1.4973,,0.0226
17221,0.0133,0.4434,0.2121,-1.4845,,0.0133
17222,-0.0052,0.4563,0.2249,-1.4845,,0.0052
17223,-0.0426,0.4691,0.2121,-1.4716,,0.0426
17224,-0.001,0.4563,0.2121,-1.4716,,0.001
17225,0.0133,0.4691,0.2121,-1.4845,,0.0133
17226,0.0475,0.4691,0.1864,-1.4973,,0.0475
17227,0.1143,0.482,0.1735,-1.4716,,0.1143
17228,0.1832,0.5205,0.1735,-1.4845,,0.1832
17229,0.2003,0.4948,0.1735,-1.4973,,0.2003
17230,0.1826,0.482,0.1607,-1.4716,,0.1826
17231,0.1641,0.482,0.1607,-1.4845,,0.1641
17232,0.0058,0.4948,0.1607,-1.4716,,0.0058
17233,-0.1458,0.4948,0.1607,-1.4716,,0.1458
17234,-0.2628,0.5077,0.1478,-1.4845,,0.2628
17235,-0.2288,0.4948,0.1478,-1.5102,,0.2288
17236,-0.1778,0.5205,0.1607,-1.4716,,0.1778
17237,-0.0699,0.5077,0.1478,-1.4716,,0.0699
17238,-0.0494,0.5205,0.1607,-1.4845,,0.0494
17239,-0.0628,0.5077,0.1607,-1.4716,,0.0628
17240,-0.0415,0.5334,0.1607,-1.4845,,0.0415
17241,-0.0371,0.5334,0.1607,-1.4716,,0.0371
17242,-0.0116,0.5334,0.1478,-1.4588,,0.0116
17243,-0.0153,0.5462,0.1607,-1.4588,,0.0153
17244,0.0189,0.5591,0.1478,-1.4588,,0.0189
17245,0.0578,0.5591,0.1735,-1.4588,,0.0578
17246,0.076,0.5334,0.1607,-1.4716,,0.076
17247,0.1054,0.5591,0.1735,-1.4588,,0.1054
17248,0.1074,0.5462,0.1607,-1.4331,,0.1074
17249,0.0895,0.5719,0.1478,-1.4331,,0.0895
17250,0.0559,0.5719,0.1478,-1.4459,,0.0559
17251,0.0272,0.5591,0.1607,-1.4588,,0.0272
17252,-0.0199,0.5719,0.1478,-1.4459,,0.0199
17253,-0.1083,0.5719,0.1607,-1.4202,,0.1083
17254,-0.0677,0.5848,0.1478,-1.4202,,0.0677
17255,0.0152,0.5719,0.1478,-1.4074,,0.0152
17256,0.0603,0.5976,0.135,-1.4331,,0.0603
17257,0.0558,0.5848,0.1478,-1.4331,,0.0558
17258,0.0286,0.6234,0.135,-1.4202,,0.0286
17259,0.0412,0.5976,0.1221,-1.4202,,0.0412
17260,0.0345,0.5848,0.135,-1.3945,,0.0345
17261,-0.0246,0.5976,0.1221,-1.4331,,0.0246
17262,-0.0761,0.5976,0.1221,-1.4074,,0.0761
17263,-0.1067,0.6105,0.1221,-1.4074,,0.1067
17264,-0.0313,0.6105,0.1092,-1.4331,,0.0313
17265,0.0213,0.6105,0.1092,-1.4202,,0.0213
17266,0.0426,0.5976,0.1092,-1.4074,,0.0426
17267,0.0727,0.6105,0.1092,-1.3945,,0.0727
17268,0.0695,0.6105,0.1092,-1.4202,,0.0695
17269,0.0662,0.6105,0.1092,-1.4074,,0.0662
17270,0.0616,0.6105,0.1092,-1.3945,,0.0616
17271,0.0058,0.6362,0.1092,-1.3945,,0.0058
17272,-0.047,0.6362,0.1092,-1.4074,,0.047
17273,-0.0311,0.6491,0.0964,-1.3945,,0.0311
17274,-0.0101,0.6362,0.0964,-1.4074,,0.0101
17275,-0.0144,0.6362,0.0964,-1.3688,,0.0144
17276,0.0237,0.6234,0.0964,-1.3945,,0.0237
17277,0.0269,0.6234,0.1092,-1.3688,,0.0269
17278,0.0151,0.6234,0.0964,-1.3945,,0.0151
17279,0.0267,0.6362,0.0964,-1.3688,,0.0267
17280,-0.0331,0.6234,0.0964,-1.3688,,0.0331
17281,-0.0334,0.6234,0.0964,-1.3817,,0.0334
17282,-0.0038,0.6362,0.0835,-1.356,,0.0038
17283,-0.0123,0.6619,0.0964,-1.356,,0.0123
17284,0.0001,0.6234,0.0964,-1.3688,,0.0001
17285,0.0281,0.6362,0.1092,-1.356,,0.0281
17286,0.0235,0.6234,0.1092,-1.3431,,0.0235
17287,0.0196,0.6362,0.1092,-1.3431,,0.0196
17288,0.0402,0.6491,0.0964,-1.356,,0.0402
17289,0.111,0.6491,0.0964,-1.3302,,0.111
17290,0.0569,0.6362,0.1092,-1.3302,,0.0569
17291,-0.003,0.6491,0.0964,-1.3302,,0.003
17292,0.0408,0.6491,0.0964,-1.3174,,0.0408
17293,0.0705,0.6491,0.0964,-1.3302,,0.0705
17294,-0.0188,0.6491,0.0964,-1.3431,,0.0188
