製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,,
9132,-0.0083,1.5616,0.1735,-0.6876,,0.0083
9133,-0.0016,1.4973,0.1864,-0.6491,,0.0016
9134,-0.0241,1.4331,0.1992,-0.5976,,0.0241
9135,0.0301,1.3817,0.2249,-0.5976,,0.0301
9136,-0.0073,1.3302,0.2249,-0.5848,,0.0073
9137,0.0065,1.3045,0.2378,-0.5719,,0.0065
9138,0.1381,1.266,0.2506,-0.6234,,0.1381
9139,0.3788,1.2274,0.2763,-0.6234,,0.3788
9140,0.3686,1.2017,0.2892,-0.6362,,0.3686
9141,0.2419,1.176,0.302,-0.6234,,0.2419
9142,0.1303,1.176,0.3277,-0.6876,,0.1303
9143,-0.03,1.1632,0.3406,-0.7133,,0.03
9144,-0.1046,1.176,0.3406,-0.7005,,0.1046
9145,-0.1116,1.1632,0.3534,-0.7262,,0.1116
9146,-0.2286,1.176,0.392,-0.739,,0.2286
9147,-0.2426,1.1632,0.392,-0.7904,,0.2426
9148,-0.1671,1.1889,0.4049,-0.8161,,0.1671
9149,-0.0861,1.2017,0.4049,-0.8418,,0.0861
9150,-0.0254,1.2146,0.4177,-0.8547,,0.0254
9151,-0.0775,1.2403,0.4434,-0.8804,,0.0775
9152,-0.0873,1.2531,0.4691,-0.9061,,0.0873
9153,0.0598,1.2788,0.4563,-0.8933,,0.0598
9154,0.1775,1.266,0.4691,-0.9061,,0.1775
9155,0.1664,1.266,0.482,-0.9318,,0.1664
9156,0.1102,1.2531,0.5077,-0.9061,,0.1102
9157,0.1969,1.2531,0.4948,-0.9061,,0.1969
9158,0.2294,1.2403,0.4948,-0.8804,,0.2294
9159,0.3895,1.2403,0.4948,-0.8418,,0.3895
9160,0.4427,1.2017,0.4948,-0.8418,,0.4427
9161,0.3707,1.1503,0.482,-0.8033,,0.3707
9162,0.3573,1.1118,0.482,-0.7647,,0.3573
9163,0.2586,1.0989,0.482,-0.7005,,0.2586
9164,-0.0079,1.0475,0.4563,-0.6876,,0.0079
9165,-0.218,0.9961,0.4691,-0.6105,,0.218
9166,-0.3921,0.919,0.4306,-0.5719,,0.3921
9167,-0.466,0.8804,0.4177,-0.5205,,0.466
9168,-0.388,0.8418,0.3406,-0.5077,,0.388
9169,-0.3656,0.7647,0.3277,-0.4563,,0.3656
9170,-0.3043,0.739,0.3149,-0.4434,,0.3043
9171,-0.2829,0.7904,0.2378,-0.3534,,0.2829
9172,-0.2019,0.7904,0.1864,-0.3277,,0.2019
9173,-0.1846,0.8161,0.135,-0.2763,,0.1846
9174,-0.1581,0.8804,0.0964,-0.2121,,0.1581
9175,0.0627,0.8676,0.0835,-0.1864,,0.0627
9176,0.2487,0.829,0.0578,-0.1735,,0.2487
9177,0.3396,0.7904,0.045,-0.1478,,0.3396
9178,0.3064,0.7519,0.0193,-0.1092,,0.3064
9179,0.3056,0.7262,0.0064,-0.0707,,0.3056
9180,0.2575,0.7005,-0.0321,-0.0578,,0.2575
9181,0.2286,0.6748,-0.0578,-0.045,,0.2286
9182,0.2033,0.6619,-0.0964,-0.045,,0.2033
9183,0.1671,0.6362,-0.135,-0.045,,0.1671
9184,0.0738,0.6234,-0.1607,-0.0193,,0.0738
9185,0.0891,0.5848,-0.135,0.0321,,0.0891
9186,0.0376,0.5462,-0.1607,0.0321,,0.0376
9187,-0.0746,0.5205,-0.1992,0.045,,0.0746
9188,-0.1313,0.5077,-0.2249,0.0835,,0.1313
9189,-0.1874,0.482,-0.2121,0.1478,,0.1874
9190,-0.2411,0.4691,-0.2506,0.0835,,0.2411
9191,-0.2476,0.4434,-0.2378,0.0835,,0.2476
9192,-0.2211,0.4049,-0.2378,0.0707,,0.2211
9193,-0.1302,0.3792,-0.2635,0.0578,,0.1302
9194,-0.053,0.3406,-0.2378,0.0835,,0.053
9195,-0.0147,0.302,-0.2378,0.1092,,0.0147
9196,0.0396,0.2506,-0.2378,0.0964,,0.0396
9197,0.1077,0.1992,-0.2249,0.0835,,0.1077
9198,0.1426,0.1607,-0.2121,0.0835,,0.1426
9199,0.2261,0.1092,-0.1992,0.1092,,0.2261
9200,0.1341,0.0578,-0.1735,0.1092,,0.1341
9201,0.0554,0.0064,-0.1607,0.0707,,0.0554
9202,-0.0269,-0.0193,-0.1607,0.0707,,0.0269
9203,-0.1207,-0.0321,-0.1607,0.0578,,0.1207
9204,-0.1038,-0.045,-0.135,0.045,,0.1038
9205,-0.1767,-0.0707,-0.135,0.0193,,0.1767
9206,-0.3076,-0.0835,-0.1092,0.0064,,0.3076
9207,-0.2017,-0.0964,-0.1092,-0.0321,,0.2017
9208,-0.0475,-0.0835,-0.0964,-0.0707,,0.0475
9209,0.177,-0.0835,-0.0707,-0.0835,,0.177
9210,0.3325,-0.0835,-0.045,-0.135,,0.3325
9211,0.4236,-0.0707,-0.045,-0.2121,,0.4236
9212,0.4165,-0.045,-0.0321,-0.2249,,0.4165
9213,0.4015,-0.0064,-0.045,-0.2892,,0.4015
9214,0.2149,0.0321,-0.045,-0.3663,,0.2149
9215,-0.1548,0.0578,-0.0321,-0.392,,0.1548
9216,-0.3723,0.0964,-0.0193,-0.482,,0.3723
9217,-0.6169,0.1478,-0.0321,-0.5205,,0.6169
9218,-0.5436,0.1864,-0.0321,-0.5976,,0.5436
9219,-0.2083,0.2635,-0.045,-0.6748,,0.2083
9220,-0.0653,0.3149,-0.0578,-0.7647,,0.0653
9221,-0.0313,0.392,-0.0578,-0.8418,,0.0313
9222,0.1601,0.4563,-0.0578,-0.919,,0.1601
9223,0.1628,0.5462,-0.0835,-1.0218,,0.1628
9224,0.0229,0.6105,-0.0964,-1.1118,,0.0229
9225,-0.1272,0.6876,-0.1092,-1.1889,,0.1272
9226,-0.2652,0.7776,-0.1221,-1.2788,,0.2652
9227,-0.4294,0.8676,-0.1607,-1.3817,,0.4294
9228,-0.2579,0.9575,-0.1992,-1.4588,,0.2579
9229,-0.1239,1.0732,-0.2378,-1.5873,,0.1239
9230,0.2632,1.176,-0.2763,-1.703,,0.2632
9231,0.4007,1.3045,-0.3277,-1.8186,,0.4007
9232,0.4891,1.4331,-0.3792,-1.9343,,0.4891
9233,0.4949,1.5616,-0.4177,-2.1014,,0.4949
9234,0.3107,1.7158,-0.4691,-2.2171,,0.3107
9235,0.2914,1.8701,-0.5077,-2.3199,,0.2914
9236,-0.0796,2.0371,-0.5591,-2.4227,,0.0796
9237,-0.2077,2.1657,-0.6105,-2.487,,0.2077
9238,-0.0689,2.3328,-0.6748,-2.5127,,0.0689
9239,0.0064,2.4356,-0.7133,-2.4099,,0.0064
9240,0.0965,2.5384,-0.7647,-2.307,,0.0965
9241,0.1636,2.6027,-0.8161,-2.1914,,0.1636
9242,0.1291,2.6669,-0.8804,-2.05,,0.1291
9243,-0.2627,2.7055,-0.9318,-1.8701,,0.2627
9244,-0.8691,2.7055,-0.9447,-1.703,,0.8691
9245,-1.0321,2.7312,-0.9575,-1.5744,,1.0321
9246,-0.713,2.6926,-0.9575,-1.4459,,0.713
9247,-0.1833,2.6669,-0.919,-1.3431,,0.1833
9248,0.1933,2.6155,-0.8676,-1.2917,,0.1933
9249,0.5146,2.5641,-0.8033,-1.266,,0.5146
9250,0.2744,2.4998,-0.7133,-1.2146,,0.2744
9251,0.0683,2.4227,-0.6105,-1.1632,,0.0683
9252,-0.2101,2.3456,-0.5205,-1.1118,,0.2101
9253,-0.6519,2.2685,-0.4177,-1.0089,,0.6519
9254,-1.1233,2.1914,-0.302,-0.8933,,1.1233
9255,-0.6018,2.0886,-0.2121,-0.7262,,0.6018
9256,0.3232,1.9729,-0.1221,-0.5334,,0.3232
9257,1.3243,1.8315,-0.0193,-0.3534,,1.3243
9258,1.3207,1.6387,0.0707,-0.1992,,1.3207
9259,1.1344,1.4845,0.1735,-0.0835,,1.1344
9260,-0.0058,1.3045,0.2635,-0.0193,,0.0058
9261,-0.5726,1.0989,0.392,-0.0321,,0.5726
9262,-0.3387,0.9061,0.5205,-0.1221,,0.3387
9263,0.4488,0.7262,0.6362,-0.3149,,0.4488
9264,0.996,0.5205,0.7647,-0.4948,,0.996
9265,1.3123,0.3277,0.8933,-0.7647,,1.3123
9266,0.1349,0.1607,0.9704,-1.0089,,0.1349
9267,-2.4001,-0.0064,1.0475,-1.2146,,2.4001
9268,-2.4001,-0.1607,1.1118,-1.3945,,2.4001
9269,-2.4001,-0.3534,1.1375,-1.5487,,2.4001
9270,-1.6427,-0.4948,1.1375,-1.6387,,1.6427
9271,-0.0357,-0.6748,1.1118,-1.6773,,0.0357
9272,2.0279,-0.8418,1.0732,-1.6901,,2.0279
9273,2.4,-0.9961,0.9961,-1.6901,,2.4
9274,2.4,-1.2017,0.9318,-1.6773,,2.4
9275,2.4,-1.4074,0.8418,-1.6387,,2.4
9276,1.6371,-1.5744,0.7776,-1.5873,,1.6371
9277,0.6245,-1.7158,0.7133,-1.5487,,0.6245
9278,-0.3983,-1.8701,0.6491,-1.4973,,0.3983
9279,-0.7032,-2.0371,0.6105,-1.4716,,0.7032
9280,-1.92,-2.1914,0.5976,-1.4588,,1.92
9281,-2.4001,-2.3328,0.5591,-1.3945,,2.4001
9282,-2.3961,-2.4484,0.5591,-1.3431,,2.3961
9283,-1.2994,-2.5384,0.5591,-1.3302,,1.2994
9284,0.4932,-2.6027,0.5462,-1.3302,,0.4932
9285,1.4154,-2.6412,0.5462,-1.3045,,1.4154
9286,1.7226,-2.6541,0.5334,-1.3302,,1.7226
9287,1.6335,-2.6155,0.5077,-1.3688,,1.6335
9288,1.5948,-2.577,0.5205,-1.4331,,1.5948
9289,1.2204,-2.4998,0.5077,-1.4973,,1.2204
9290,1.0805,-2.4356,0.482,-1.5873,,1.0805
9291,0.9432,-2.3328,0.4563,-1.6516,,0.9432
9292,0.2503,-2.2171,0.4434,-1.703,,0.2503
9293,-0.1756,-2.0628,0.4049,-1.7544,,0.1756
9294,-0.1966,-1.96,0.4049,-1.7929,,0.1966
9295,-0.1563,-1.8058,0.4049,-1.8058,,0.1563
9296,-0.1325,-1.6516,0.392,-1.7801,,0.1325
9297,0.1359,-1.4845,0.3792,-1.8186,,0.1359
9298,0.2514,-1.3045,0.3792,-1.8186,,0.2514
9299,0.2189,-1.1632,0.3663,-1.8058,,0.2189
9300,0.1409,-0.9832,0.3792,-1.8058,,0.1409
9301,0.031,-0.7904,0.3663,-1.7929,,0.031
9302,-1.3363,-0.6491,0.3792,-1.8186,,1.3363
9303,-2.0701,-0.4948,0.3792,-1.8186,,2.0701
9304,-2.4001,-0.3277,0.3792,-1.8315,,2.4001
9305,-1.4498,-0.1735,0.3663,-1.8444,,1.4498
9306,0.482,-0.0321,0.3534,-1.8444,,0.482
9307,1.9541,0.0964,0.3534,-1.8315,,1.9541
9308,1.7079,0.2121,0.3277,-1.8829,,1.7079
9309,0.911,0.3277,0.3406,-1.8572,,0.911
9310,-0.9779,0.392,0.3149,-1.8444,,0.9779
9311,-1.5852,0.4691,0.3149,-1.7672,,1.5852
9312,-1.0442,0.5462,0.3277,-1.7672,,1.0442
9313,-0.8607,0.6105,0.3149,-1.7672,,0.8607
9314,-0.2368,0.6748,0.3149,-1.7544,,0.2368
9315,0.6374,0.7262,0.3277,-1.7415,,0.6374
9316,1.1559,0.7904,0.3277,-1.7287,,1.1559
9317,1.3544,0.829,0.3406,-1.7158,,1.3544
9318,0.608,0.8676,0.3534,-1.7158,,0.608
9319,0.0353,0.919,0.3406,-1.7158,,0.0353
9320,-0.1482,0.9575,0.3663,-1.7287,,0.1482
9321,0.08,0.9961,0.3534,-1.7287,,0.08
9322,0.1441,1.0346,0.3663,-1.7415,,0.1441
9323,0.0971,1.0732,0.3406,-1.7287,,0.0971
9324,0.1807,1.086,0.3406,-1.7415,,0.1807
9325,0.2986,1.0989,0.3534,-1.7415,,0.2986
9326,0.5213,1.1246,0.3534,-1.7415,,0.5213
9327,0.459,1.1246,0.3534,-1.7287,,0.459
9328,0.2165,1.1503,0.3534,-1.7415,,0.2165
9329,-0.6221,1.1503,0.3277,-1.7544,,0.6221
9330,-1.2037,1.1632,0.3406,-1.7544,,1.2037
9331,-1.3511,1.1632,0.3406,-1.7287,,1.3511
9332,-0.9508,1.1632,0.3406,-1.7415,,0.9508
9333,-0.2044,1.176,0.3277,-1.7158,,0.2044
9334,0.5567,1.176,0.3406,-1.703,,0.5567
9335,1.1088,1.1632,0.3277,-1.6773,,1.1088
9336,0.6513,1.1503,0.3277,-1.6901,,0.6513
9337,-0.4388,1.1503,0.3149,-1.6516,,0.4388
9338,-0.681,1.1503,0.302,-1.6259,,0.681
9339,-0.4185,1.1375,0.3149,-1.5873,,0.4185
9340,0.3803,1.1246,0.3277,-1.5616,,0.3803
9341,1.4922,1.1246,0.302,-1.5616,,1.4922
9342,1.5419,1.1246,0.3149,-1.523,,1.5419
9343,1.2222,1.1375,0.2892,-1.4845,,1.2222
9344,0.6141,1.1503,0.2892,-1.4845,,0.6141
9345,0.1429,1.1375,0.2763,-1.4845,,0.1429
9346,-0.0705,1.1246,0.2763,-1.4716,,0.0705
9347,-0.2268,1.1375,0.2763,-1.4459,,0.2268
9348,-0.2089,1.1632,0.2763,-1.4588,,0.2089
9349,-0.1402,1.1375,0.2635,-1.4588,,0.1402
9350,-0.0658,1.1503,0.2635,-1.4331,,0.0658
9351,-0.0609,1.1632,0.2506,-1.4459,,0.0609
9352,-0.0683,1.176,0.2378,-1.4331,,0.0683
9353,-0.112,1.1889,0.2121,-1.4459,,0.112
9354,-0.1479,1.2146,0.2121,-1.4074,,0.1479
9355,-0.1946,1.2274,0.1992,-1.4331,,0.1946
9356,-0.3643,1.2403,0.1864,-1.3945,,0.3643
9357,-0.3581,1.266,0.1607,-1.4074,,0.3581
9358,-0.3048,1.2917,0.1221,-1.3945,,0.3048
9359,-0.1863,1.3174,0.1092,-1.356,,0.1863
9360,-0.0932,1.356,0.1092,-1.356,,0.0932
9361,-0.0262,1.356,0.0964,-1.3431,,0.0262
9362,0.0174,1.3688,0.0707,-1.3174,,0.0174
9363,0.0005,1.4202,0.045,-1.3174,,0.0005
9364,-0.0286,1.4331,0.0321,-1.2788,,0.0286
9365,-0.0639,1.4331,0.0321,-1.2917,,0.0639
9366,0.0168,1.4588,0.0064,-1.266,,0.0168
9367,-0.0058,1.4716,-0.0064,-1.2531,,0.0058
9368,-0.0547,1.4973,-0.0321,-1.2531,,0.0547
9369,-0.1109,1.4845,-0.045,-1.2146,,0.1109
9370,-0.1794,1.4973,-0.0578,-1.1889,,0.1794
9371,-0.3831,1.4973,-0.0964,-1.1503,,0.3831
9372,-0.3557,1.5102,-0.1092,-1.0989,,0.3557
9373,-0.137,1.5359,-0.1221,-1.0603,,0.137
9374,0.0793,1.5616,-0.1607,-1.0603,,0.0793
9375,0.1693,1.6002,-0.1735,-1.0346,,0.1693
9376,0.1903,1.6387,-0.1992,-0.9961,,0.1903
9377,0.1321,1.6644,-0.2249,-0.9832,,0.1321
9378,0.0406,1.7158,-0.2378,-0.9832,,0.0406
9379,-0.0171,1.7415,-0.2635,-0.9447,,0.0171
9380,0.001,1.7801,-0.2892,-0.9447,,0.001
9381,0.0305,1.8058,-0.2892,-0.8933,,0.0305
9382,0.1001,1.8315,-0.3277,-0.8933,,0.1001
9383,0.1009,1.8701,-0.3534,-0.8933,,0.1009
9384,0.1074,1.8958,-0.3663,-0.8676,,0.1074
9385,0.1132,1.9215,-0.392,-0.829,,0.1132
9386,0.0812,1.9472,-0.392,-0.8161,,0.0812
9387,0.0291,1.9729,-0.4306,-0.8161,,0.0291
9388,-0.0214,1.9986,-0.4434,-0.7776,,0.0214
9389,-0.0302,2.0114,-0.4563,-0.7262,,0.0302
9390,-0.039,2.0371,-0.482,-0.7262,,0.039
9391,-0.0191,2.05,-0.5077,-0.7005,,0.0191
9392,0.0262,2.05,-0.5205,-0.6362,,0.0262
9393,0.0969,2.0757,-0.5591,-0.6105,,0.0969
9394,0.1949,2.05,-0.5591,-0.5334,,0.1949
9395,0.1899,2.0371,-0.5591,-0.4948,,0.1899
9396,0.083,2.0114,-0.5848,-0.4434,,0.083
9397,-0.1022,1.9857,-0.5848,-0.4049,,0.1022
9398,-0.1242,1.9729,-0.5976,-0.3792,,0.1242
9399,-0.1462,1.9343,-0.6105,-0.3406,,0.1462
9400,-0.0884,1.9215,-0.6105,-0.3149,,0.0884
9401,-0.0471,1.8829,-0.5976,-0.2892,,0.0471
9402,-0.0125,1.8572,-0.5976,-0.2635,,0.0125
9403,0.0185,1.8186,-0.5848,-0.2635,,0.0185
9404,-0.022,1.7672,-0.5591,-0.2378,,0.022
9405,-0.0844,1.7287,-0.5462,-0.2763,,0.0844
9406,-0.0862,1.7158,-0.5205,-0.302,,0.0862
9407,-0.0914,1.6644,-0.4948,-0.302,,0.0914
9408,-0.0059,1.6516,-0.4691,-0.3277,,0.0059
9409,0.0539,1.6387,-0.4434,-0.3534,,0.0539
9410,0.0557,1.6259,-0.392,-0.3792,,0.0557
9411,-0.0051,1.6259,-0.3792,-0.392,,0.0051
9412,-0.2087,1.6259,-0.3534,-0.4177,,0.2087
9413,-0.2862,1.6387,-0.3149,-0.4434,,0.2862
9414,-0.2361,1.6259,-0.3149,-0.4563,,0.2361
9415,-0.1418,1.6259,-0.2892,-0.4563,,0.1418
9416,-0.0795,1.6002,-0.2635,-0.4434,,0.0795
9417,-0.0363,1.5744,-0.2378,-0.4177,,0.0363
9418,0.0262,1.5487,-0.2249,-0.4306,,0.0262
9419,0.0224,1.4973,-0.1992,-0.4434,,0.0224
9420,-0.0111,1.4588,-0.1992,-0.4177,,0.0111
9421,-0.0122,1.4459,-0.1864,-0.4306,,0.0122
9422,0.0547,1.4202,-0.1735,-0.4306,,0.0547
9423,0.1342,1.4074,-0.1864,-0.4434,,0.1342
9424,0.0839,1.3688,-0.1607,-0.4563,,0.0839
9425,0.0831,1.3302,-0.1607,-0.4306,,0.0831
9426,0.0525,1.3174,-0.1607,-0.4563,,0.0525
9427,0.0624,1.3174,-0.1478,-0.4691,,0.0624
9428,-0.0603,1.3045,-0.1478,-0.4691,,0.0603
9429,-0.1943,1.2917,-0.1478,-0.5077,,0.1943
9430,-0.1225,1.2788,-0.1478,-0.5591,,0.1225
9431,-0.0792,1.266,-0.1478,-0.5848,,0.0792
9432,0.0025,1.2788,-0.1478,-0.6105,,0.0025
9433,0.0984,1.2531,-0.1478,-0.6491,,0.0984
9434,0.0784,1.2403,-0.1607,-0.6748,,0.0784
9435,0.1123,1.2403,-0.1478,-0.7005,,0.1123
9436,0.1169,1.2531,-0.1478,-0.7005,,0.1169
9437,0.158,1.2403,-0.1221,-0.7519,,0.158
9438,0.0204,1.2403,-0.1221,-0.7519,,0.0204
9439,-0.0207,1.2274,-0.1092,-0.7647,,0.0207
9440,-0.0427,1.2403,-0.0964,-0.8033,,0.0427
9441,-0.0439,1.2274,-0.0578,-0.8418,,0.0439
9442,-0.0519,1.2274,-0.0578,-0.8547,,0.0519
9443,-0.0728,1.2017,-0.045,-0.8804,,0.0728
9444,-0.0832,1.176,-0.0193,-0.9318,,0.0832
9445,-0.1398,1.1503,-0.0193,-0.9832,,0.1398
9446,-0.0667,1.1375,0.0321,-1.0475,,0.0667
9447,0.0475,1.1246,0.045,-1.086,,0.0475
9448,0.1353,1.086,0.0835,-1.1375,,0.1353
9449,0.2019,1.0346,0.1092,-1.1889,,0.2019
9450,0.0385,0.9961,0.135,-1.2403,,0.0385
9451,-0.0576,0.9318,0.1735,-1.3302,,0.0576
9452,-0.1026,0.8933,0.2121,-1.4202,,0.1026
9453,-0.2314,0.8418,0.2378,-1.4973,,0.2314
9454,-0.2216,0.8033,0.2892,-1.5873,,0.2216
9455,-0.2004,0.7133,0.3149,-1.6901,,0.2004
9456,-0.1701,0.6619,0.3534,-1.8315,,0.1701
9457,-0.1277,0.5976,0.392,-1.9086,,0.1277
9458,-0.154,0.5205,0.4306,-2.0371,,0.154
9459,-0.1303,0.4563,0.4563,-2.1528,,0.1303
9460,0.0382,0.3663,0.482,-2.2813,,0.0382
9461,0.1142,0.2763,0.4948,-2.397,,0.1142
9462,0.1083,0.2121,0.5205,-2.4484,,0.1083
9463,0.0599,0.1221,0.5334,-2.487,,0.0599
9464,0.0804,-0.0064,0.5591,-2.5898,,0.0804
9465,0.1715,-0.1092,0.5591,-2.5898,,0.1715
9466,0.2363,-0.1992,0.5719,-2.6284,,0.2363
9467,0.195,-0.3149,0.5591,-2.6027,,0.195
9468,0.0864,-0.4306,0.5719,-2.6155,,0.0864
9469,-0.017,-0.5462,0.5848,-2.6155,,0.017
9470,-0.0892,-0.7005,0.5591,-2.6027,,0.0892
9471,-0.1264,-0.8418,0.5719,-2.5641,,0.1264
9472,-0.1452,-0.9832,0.5719,-2.5641,,0.1452
9473,-0.102,-1.1375,0.5719,-2.5255,,0.102
9474,-0.1572,-1.2917,0.5591,-2.5255,,0.1572
9475,-0.0629,-1.4588,0.5719,-2.5255,,0.0629
9476,0.0756,-1.613,0.5591,-2.487,,0.0756
9477,0.2189,-1.7672,0.5591,-2.487,,0.2189
9478,0.2712,-1.9215,0.5591,-2.4484,,0.2712
9479,0.2983,-2.0886,0.5591,-2.4227,,0.2983
9480,0.1891,-2.2685,0.5719,-2.3842,,0.1891
9481,0.036,-2.4227,0.5591,-2.3328,,0.036
9482,-0.1643,-2.6027,0.5719,-2.2942,,0.1643
9483,-0.1782,-2.7826,0.5719,-2.2428,,0.1782
9484,-0.1019,-2.9368,0.5848,-2.1785,,0.1019
9485,-0.0598,-3.1168,0.5848,-2.1271,,0.0598
9486,-0.0688,-3.2967,0.5976,-2.05,,0.0688
9487,-0.0612,-3.4638,0.5848,-1.9986,,0.0612
9488,-0.0413,-3.6566,0.6105,-1.9086,,0.0413
9489,-0.0514,-3.8108,0.6234,-1.8315,,0.0514
9490,-0.0749,-3.9779,0.5976,-1.7287,,0.0749
9491,-0.1369,-4.1064,0.5848,-1.613,,0.1369
9492,-0.0662,-4.2221,0.5848,-1.523,,0.0662
9493,-0.0491,-4.2735,0.5334,-1.3817,,0.0491
9494,-0.1228,-4.2735,0.5077,-1.2531,,0.1228
9495,-0.1669,-4.2478,0.4948,-1.1246,,0.1669
9496,-0.1504,-4.145,0.4691,-0.9961,,0.1504
9497,0.0686,-3.965,0.4434,-0.919,,0.0686
9498,0.2909,-3.7337,0.4177,-0.8418,,0.2909
9499,0.3569,-3.4509,0.4306,-0.8033,,0.3569
9500,0.4592,-3.1425,0.4563,-0.8161,,0.4592
9501,0.3202,-2.744,0.482,-0.7904,,0.3202
9502,0.1616,-2.4356,0.5591,-0.8418,,0.1616
9503,0.036,-2.0243,0.6234,-0.8933,,0.036
9504,-0.0884,-1.6387,0.7133,-0.9318,,0.0884
9505,-0.1378,-1.2146,0.8033,-0.9961,,0.1378
9506,-0.1232,-0.8161,0.8933,-1.0346,,0.1232
9507,-0.1535,-0.4049,1.0089,-1.0603,,0.1535
9508,-0.0442,-0.0193,1.1246,-1.0989,,0.0442
9509,0.0122,0.302,1.2531,-1.1503,,0.0122
9510,0.1299,0.6105,1.3945,-1.176,,0.1299
9511,0.1786,0.8804,1.4845,-1.2146,,0.1786
9512,0.1671,1.1375,1.5744,-1.2531,,0.1671
9513,0.0636,1.4074,1.613,-1.2403,,0.0636
9514,0.0412,1.6516,1.6773,-1.2917,,0.0412
9515,0.0694,1.8701,1.703,-1.3045,,0.0694
9516,0.1133,2.1014,1.6901,-1.3688,,0.1133
9517,0.117,2.3328,1.6901,-1.4074,,0.117
9518,0.1244,2.5512,1.6516,-1.4973,,0.1244
9519,0.1679,2.7697,1.613,-1.6002,,0.1679
9520,0.1418,2.9882,1.5616,-1.7158,,0.1418
9521,-0.0108,3.2067,1.4845,-1.8315,,0.0108
9522,-0.0075,3.3867,1.3945,-2.0114,,0.0075
9523,-0.0587,3.618,1.2788,-2.1657,,0.0587
9524,-0.1262,3.798,1.1632,-2.3585,,0.1262
9525,-0.2059,3.9522,1.0603,-2.5512,,0.2059
9526,-0.1896,4.1321,0.919,-2.744,,0.1896
9527,-0.1629,4.2735,0.7904,-2.9882,,0.1629
9528,-0.1466,4.4149,0.6491,-3.181,,0.1466
9529,-0.1651,4.5049,0.5205,-3.4252,,0.1651
9530,-0.1277,4.582,0.4049,-3.5795,,0.1277
9531,-0.0556,4.6205,0.2763,-3.7465,,0.0556
9532,-0.064,4.6334,0.1735,-3.8494,,0.064
9533,-0.1343,4.6462,0.0707,-3.8879,,0.1343
9534,-0.0886,4.582,-0.0193,-3.8622,,0.0886
9535,-0.006,4.5049,-0.0835,-3.798,,0.006
9536,0.1085,4.4406,-0.1478,-3.6309,,0.1085
9537,0.261,4.3378,-0.2378,-3.5281,,0.261
9538,0.3986,4.2092,-0.2892,-3.3224,,0.3986
9539,0.3628,4.1193,-0.3406,-3.1168,,0.3628
9540,0.2936,3.9907,-0.392,-2.9111,,0.2936
9541,0.17,3.8751,-0.4177,-2.7183,,0.17
9542,-0.0558,3.7337,-0.4177,-2.5127,,0.0558
9543,-0.0466,3.618,-0.4306,-2.3713,,0.0466
9544,-0.042,3.4895,-0.4306,-2.2556,,0.042
9545,-0.1964,3.3738,-0.4049,-2.1271,,0.1964
9546,-0.4385,3.2324,-0.3792,-2.0371,,0.4385
9547,-0.5164,3.1039,-0.3534,-1.9729,,0.5164
9548,-0.4256,2.9882,-0.302,-1.8958,,0.4256
9549,-0.2284,2.8469,-0.2635,-1.8186,,0.2284
9550,-0.0174,2.7312,-0.1992,-1.7672,,0.0174
9551,0.091,2.5898,-0.1478,-1.703,,0.091
9552,0.0738,2.5127,-0.1092,-1.6516,,0.0738
9553,0.1596,2.397,-0.045,-1.5616,,0.1596
9554,0.2805,2.2813,-0.0321,-1.523,,0.2805
9555,0.4938,2.1914,0.0193,-1.4459,,0.4938
9556,0.3423,2.0886,0.0578,-1.3302,,0.3423
9557,0.0528,1.9857,0.0835,-1.266,,0.0528
9558,-0.036,1.9215,0.1092,-1.2017,,0.036
9559,-0.1024,1.8315,0.1221,-1.1246,,0.1024
9560,-0.1462,1.7544,0.135,-1.0475,,0.1462
9561,-0.2177,1.6901,0.1607,-0.9704,,0.2177
9562,-0.1686,1.613,0.1864,-0.919,,0.1686
9563,-0.0241,1.5359,0.1992,-0.8676,,0.0241
9564,0.0167,1.4459,0.2249,-0.8033,,0.0167
9565,0.0328,1.3817,0.2378,-0.7647,,0.0328
9566,0.0197,1.2788,0.2635,-0.739,,0.0197
9567,0.1906,1.2017,0.302,-0.6748,,0.1906
9568,0.2353,1.1118,0.3149,-0.6619,,0.2353
9569,0.5496,1.0475,0.3277,-0.6619,,0.5496
9570,0.8289,0.9704,0.3534,-0.6491,,0.8289
9571,0.8824,0.9061,0.3792,-0.6105,,0.8824
9572,0.6042,0.829,0.4049,-0.5848,,0.6042
9573,0.1471,0.7776,0.4177,-0.5976,,0.1471
9574,-0.1894,0.739,0.4434,-0.6105,,0.1894
9575,-0.295,0.6876,0.4434,-0.6234,,0.295
9576,-0.321,0.6748,0.4563,-0.6491,,0.321
9577,-0.4034,0.6619,0.4563,-0.6491,,0.4034
9578,-0.4748,0.6619,0.4691,-0.7005,,0.4748
9579,-0.4439,0.6619,0.482,-0.7262,,0.4439
9580,-0.4111,0.6619,0.482,-0.739,,0.4111
9581,-0.3976,0.6748,0.4948,-0.7904,,0.3976
9582,-0.4704,0.7005,0.4948,-0.8161,,0.4704
9583,-0.4562,0.7262,0.4948,-0.8418,,0.4562
9584,-0.0408,0.7647,0.5077,-0.8804,,0.0408
9585,0.324,0.7776,0.4948,-0.9318,,0.324
9586,0.6873,0.8161,0.5077,-0.9318,,0.6873
9587,0.54,0.8418,0.5077,-0.9575,,0.54
